,ra,dec,distance,pmra,pmdec,radial_velocity,ra_error,dec_error,distance_error,pmra_error,pmdec_error,radial_velocity_error
10,283.3557930798842,-38.55244683925632,153.49993005364723,-0.070912272426356,-29.306324388913893,-3.5888910490161194,0.05380324767956661,0.0006602364278380374,3.228617876403094,0.13482246461693026,0.1951414999716131,0.278462126151835
11,279.68385582775966,-35.469185690506265,139.94456083068573,1.166625242496348,-27.51699415539811,-5.876229421935738,0.05167825279809041,0.2739528605106797,5.022335237877521,0.09623584770082427,0.11986496442987322,0.5279475145004902
12,281.0236128372334,-37.56980173589979,154.21583763065559,4.237370433648139,-26.65776587512592,-1.7717335426819405,0.009592535919100531,0.05980114686186837,0.2631622116596599,0.24163657298580377,0.009110336653489579,0.5560960590628579
13,277.8434736644736,-36.533268627012625,150.06799115328175,4.899883283008355,-27.602332454406785,-10.017647304385731,0.152191767828189,0.20795457247944038,3.2249803728864785,0.061330140788044045,0.15156504889772784,0.14396241973358254
14,284.52504118058846,-37.20513450769418,151.47226463998274,0.7362817571593125,-26.227949814116677,-5.857632659977188,0.013875223181868138,0.18245175384058684,0.8568880965404546,0.029311961582804594,0.04400156003852895,0.07560713065009811
15,286.15566851816317,-36.75510714785082,145.04069798380257,-1.684483150465347,-26.019772739710582,-2.7910512145896407,0.018542643966854178,0.01617760937568949,3.8037244858586243,0.06484289074535707,0.2108097191109258,0.040750837732563994
16,278.7700014781995,-37.589314634847625,150.10445854619996,3.3762316999302957,-28.04479370465109,-11.791209315005068,0.1314971849429345,0.1200342633101063,1.4981926047113727,0.11764369894613355,0.00012670867328806734,0.4796525380291775
17,284.77686754501195,-38.46838622406811,147.52833285811153,-1.2947862812037871,-27.031706813323165,-8.172982846055659,0.08303080942686901,0.09142447359518006,1.1017064160362868,0.11751610545218077,0.2038623243388768,0.3074914408341016
18,284.17746418534256,-36.993506072855226,143.62133680052807,-2.4839049389947734,-27.44621981803846,-0.29598251087724403,0.0465902079504633,0.0134539176900072,1.767061338126643,0.1915318838816715,0.24194770374797536,0.009231621629228859
19,282.3315636942529,-36.821530444859874,163.7121289336326,4.721528666057465,-26.834003065181705,-2.5872327420651002,0.21363161965577954,0.10513853598692698,3.171616253453165,0.09873275462044022,0.09522464074929567,0.279663236952928
20,282.50959313192334,-36.698412342931256,145.06153610633564,-1.4685707110227963,-28.081094149167583,-10.711604317640488,0.13245293710306347,0.1215975487918058,4.367268525293271,0.1264871204118324,0.21441839592831693,0.18593451189957114
21,280.3178365041987,-35.003212636112465,150.80667070074284,0.9401381541270208,-27.14035749913345,-4.711261098437157,0.266850746815186,0.09549452371905644,0.1982315901816447,0.10218356142667795,0.20249238788700075,0.17727416099511822
22,276.64652965742766,-38.048503040450925,164.74179529576867,4.186068645152648,-28.58319356360647,-3.7586173363116586,0.01706994920555352,0.14011779164591615,5.760575929666171,0.14254805534431494,0.17045869334145608,0.25699642283480684
23,281.52184683462843,-36.625752835067516,149.79419216537747,1.497665431761067,-25.97083110420318,6.348378602278974,0.165593520491972,0.08707298622625674,1.712690848759739,0.059054171956191975,0.13263924387210366,0.4831889452089209
24,285.9652690990625,-36.247672054889904,147.0381974195147,-4.410303603397077,-27.411911707781112,-1.8610844063337915,0.17069134481557532,0.01337459169405672,2.1635350900444736,0.1776607222715768,0.15375578693435155,0.3294875874869445
25,281.2505017439555,-37.28861746469231,152.29424921841172,2.468633162327088,-28.35042850626321,1.8418053783047723,0.01393619539599232,0.06197972956709476,5.512461114274194,0.014514787211954955,0.1849694607989531,0.2750865555556557
26,282.94728894787295,-35.42629871701679,147.53434780132434,3.85180187160221,-28.120614868056105,4.083413634912651,0.14022464387867742,0.09935404251682825,2.157921075319533,0.21800665302607752,0.14251102515936812,0.02509665610029499
27,280.18872112968427,-37.04042229617345,136.0129004806488,2.2975530379355873,-26.498205709497707,-6.424158754665267,0.05697672168198345,0.13243008261133987,4.073383599326638,0.12575154657598087,0.08914100780255403,0.284365523944012
28,281.0209412408742,-37.270710454877474,147.81105118945916,3.588606717602639,-27.71590350054295,-8.595713010877128,0.1696199328259677,0.028082152486746684,2.9690667769299557,0.2880680586999996,0.02956768075035078,0.4368257416641681
29,282.76713711616685,-36.96413816618783,156.91582868681758,4.809054721086083,-27.611276337448487,-3.501396458838248,0.16657994886955654,0.05432102455277883,4.972625712864604,0.14247039954068436,0.06493372333500755,0.39838535846176515
30,286.7365878894091,-36.18454259166944,140.3529661833896,4.215808486693806,-27.6179979990637,-10.634077828891215,0.099112630299025,0.061031978496026616,4.758621166768876,0.1094753752481339,0.06132538508176208,0.41501575112141614
31,279.1602371084782,-35.24376421998144,143.10073711439196,4.821811963869809,-28.960057200767583,-0.33915600982731053,0.17593043646913303,0.0044297651194627335,2.390774923829906,0.012933019846423394,0.007373806755938017,0.3657117029406917
32,288.2646616690991,-36.43269077594517,142.35356031877632,3.96173858383637,-27.4753166694532,-8.94381172436558,0.1893213846100235,0.011179503423620618,5.741007967966834,0.05128481388244034,0.117256038186172,0.036592423059944146
33,283.0359032508316,-37.16724225993111,151.96824915505775,-0.43142929076588654,-28.685679689507438,-5.333688866962343,0.1542730511986583,0.029462335268172678,0.8987645751145992,0.06741576686103742,0.14990447484708228,0.047428609810828415
34,281.47130422057467,-38.00674198684328,152.07757970280946,3.26044268476364,-28.23251473664787,2.6826489638039988,0.09388673841672558,0.1449142739818744,2.4976927132441897,0.004099489191272163,0.024530689899379315,0.5391333721485028
35,287.1180010111878,-35.75914394553004,143.21959436257637,-1.4379782758853565,-26.258176383500114,-4.490047124203078,0.08271204097376329,0.0058249933849992,3.595804263505123,0.1257612043571126,0.05632850038734108,0.4769714647484151
36,284.356063464463,-36.68739694718649,151.6240059172042,1.0809833603983339,-28.700435306427092,-6.759182360121862,0.12255876004208789,0.03625932844730283,0.117974919324084,0.2413750335149068,0.12217511875698775,0.329029148810284
37,283.4255200784977,-38.91566187468409,144.62951712382468,3.1351774416395957,-27.450670774321043,-2.0804174735265546,0.08839393455751719,0.024783720843764998,1.3086630549513871,0.23167540699625488,0.20193844506636133,0.5082342415476303
38,280.8953761576616,-37.11001482535453,146.2747025366795,3.9122878377925243,-27.579927462081486,-4.311799588021099,0.0660681514737532,0.11874111418307846,2.004462631496234,0.19877207163666172,0.11153027937644781,0.26402981295756517
39,279.956689223736,-36.11853506765671,154.59745864403672,3.144799974138239,-27.4857480302711,-5.074189551936056,0.15234518348317008,0.0773072627931952,3.0293370266955355,0.04317539398642398,0.025298585020976802,0.16372415407050475
40,281.6402697132786,-36.69542695439343,153.66310101265984,0.6632085826718648,-29.71816806095669,-3.304783478182757,0.041439302811826555,0.07504231302461489,4.43357234282824,0.05568803817555367,0.039760265121368335,0.06700363200477183
41,280.37736317989777,-36.598230466113606,144.84642472953266,5.211261595677147,-28.692483061203383,-9.247686999402422,0.11699942595779203,0.04066013929433948,4.096435038393956,0.06466595577536682,0.1882062982244588,0.06534291697325559
42,281.24476049570364,-37.46044883539361,153.39111087362795,-0.15728186940597588,-27.785012411614748,-2.0289644384922862,0.18348241955436673,0.013311588694300394,2.6376669908751262,0.2865442610267425,0.007289266287837354,0.3069257155735218
43,276.5236969177642,-36.17895189556565,155.18075221781234,1.222302404068039,-28.26157721946989,1.6720913916418594,0.152743292892362,0.11901072940866592,0.07253278711408218,0.04965862728329096,0.21983809460927312,0.4031188051817634
44,285.5375785040449,-36.47393895815834,152.40927893921517,0.569779920170292,-29.610376710278196,-2.8498382789324976,0.20677111216491956,0.2004252008685325,2.611693911083954,0.09172247826549218,0.06866244195632393,0.37293666337498055
45,284.59271877445855,-36.02105150103372,151.7268130411416,0.0056040295810064755,-27.125335848201104,-5.0263211878360545,0.23982972625101606,0.016958401060468364,3.0544448474979102,0.0810258690658575,0.09693718935204404,0.1970515820503762
46,280.7191009740861,-36.6111318793771,147.990266587868,2.30651218880197,-27.98897060394486,2.116020675682978,0.050880977971576466,0.2201756997437625,5.3882817712352065,0.1858485031056259,0.11102018354751673,0.33545909265076435
47,281.53070271828767,-34.11372192773425,153.3839113840178,2.614539999498386,-28.971656081327108,-8.844549848993692,0.03242059696419536,0.07919116114589823,0.2713414272381227,0.14310118039731712,0.051937796078389276,0.6085842592778505
48,287.6917914502912,-36.01974595646498,155.49446288811635,2.6613597923800367,-30.832588284933074,-4.431538422997915,0.043150763623309565,0.06046363483068044,2.628385379600095,0.01974350758474719,0.019624472310129898,0.0803777989768516
49,290.4931803326864,-36.40510158431834,155.0319871779894,1.662836115275292,-26.51525026754404,0.07533161489178575,0.16539112839553638,0.13116657766519635,0.2974232234636245,0.027720029440858676,0.008787302033086974,0.3936929212826449
